txn_id,customer_id,merchant_id,timestamp,amount,payment_method,bank,merchant_vertical,failure_reason_code,customer_instruments,retry_propensity,was_retried_historically,retry_success_obs,risk_score,p_success_retry_soon,p_success_retry_later,p_success_switch_method,p_success_send_link,is_weekend,hour_of_day,day_of_week,day_of_month,amount_log,txn_value_bucket
pay101229,cus1593,mer112,2025-02-21 21:09:00,2171.64,upi,bank_i,education_fees,card_expired,4,0.0961,0,,0.2389,0.0,0.0,0.2911,0.0387,0,21,4,21,7.683698296950484,medium
pay115455,cus3911,mer82,2025-02-17 20:54:00,256.74,credit_card,bank_g,food_delivery,issuer_decline,2,0.4268,0,,0.1828,0.2073,0.2529,0.0959,0.0,0,20,0,17,5.551951324860245,small
pay106958,cus1402,mer79,2025-02-22 22:31:00,1053.25,upi,bank_c,ecommerce,bank_server_timeout,2,0.8329,1,1.0,0.189,0.5529,0.3631,0.9014,0.2205,1,22,5,22,6.960584892626669,medium
pay118952,cus3734,mer5,2025-05-10 16:00:00,164.52,upi,bank_e,subscription_saas,bank_server_timeout,2,0.8272,1,0.0,0.2046,0.7003,0.4117,0.6056,0.2169,1,16,5,10,5.109092033437288,small
pay111564,cus1786,mer110,2025-02-02 23:49:00,188.9,debit_card,bank_i,travel,account_blocked,4,0.144,1,0.0,0.1173,0.0,0.0,0.0,0.0873,1,23,6,2,5.24649761781824,small
pay117524,cus2847,mer74,2025-05-27 12:13:00,1607.71,credit_card,bank_e,utility_bills,network_timeout,4,0.7651,1,1.0,0.3973,0.4488,0.1814,0.417,0.1395,0,12,1,27,7.383187894576357,medium
pay119107,cus3480,mer64,2025-01-19 13:20:00,292.83,upi,bank_j,utility_bills,bank_server_timeout,4,0.8526,1,1.0,0.2369,0.7171,0.3475,0.7199,0.1532,1,13,6,19,5.683001368805979,small
pay116518,cus3589,mer104,2025-01-02 17:56:00,388.55,upi,bank_h,travel,otp_expired,3,0.6602,1,0.0,0.1742,0.1962,0.4903,0.0,0.417,0,17,3,2,5.964992226776867,small
pay108801,cus1697,mer23,2025-05-24 15:24:00,523.69,upi,bank_g,ecommerce,network_timeout,3,0.7988,1,0.0,0.2233,0.5598,0.4308,0.2991,0.339,1,15,5,24,6.262807612001426,medium
pay115873,cus3576,mer77,2025-02-08 15:36:00,141.1,upi,bank_c,ecommerce,bank_server_timeout,1,0.8312,1,1.0,0.1288,0.7486,0.3706,0.0,0.4653,1,15,5,8,4.956531035103055,small
pay119939,cus1231,mer97,2025-06-06 08:48:00,181.08,upi,bank_c,education_fees,network_timeout,2,0.7561,0,,0.1034,0.7138,0.2985,0.4744,0.1541,0,8,4,6,5.204446150937966,small
pay115229,cus380,mer100,2025-03-14 14:00:00,3565.75,netbanking,bank_f,travel,issuer_decline,3,0.4427,1,1.0,0.3834,0.4708,0.2421,0.1674,0.0424,0,14,4,14,8.179410095994923,medium
pay104358,cus1257,mer69,2025-05-01 12:08:00,569.3,upi,bank_c,utility_bills,bank_server_timeout,4,0.7925,0,,0.1333,0.7911,0.6084,0.7132,0.3744,0,12,3,1,6.346162538162493,medium
pay100863,cus3801,mer33,2025-05-19 23:31:00,213.49,debit_card,bank_g,education_fees,bank_server_timeout,2,0.8046,1,1.0,0.1363,0.5949,0.306,0.4177,0.2861,0,23,0,19,5.3682631172347035,small
pay118229,cus1784,mer51,2025-03-20 01:26:00,114.81,debit_card,bank_e,utility_bills,upi_server_busy,4,0.8419,1,1.0,0.0853,0.8238,0.4805,0.7123,0.4484,0,1,3,20,4.751950917196286,small
pay107673,cus2979,mer92,2025-05-04 09:46:00,514.74,debit_card,bank_a,food_delivery,bank_server_timeout,2,0.6559,1,1.0,0.1674,0.9463,0.4699,0.797,0.4148,1,9,6,4,6.245602762524415,medium
pay100278,cus2219,mer51,2025-01-12 16:36:00,1650.31,netbanking,bank_e,education_fees,issuer_decline,2,0.4777,1,0.0,0.3435,0.0,0.0485,0.2535,0.2721,1,16,6,12,7.409324191285403,medium
pay108190,cus1388,mer88,2025-02-06 01:19:00,6304.74,upi,bank_b,utility_bills,insufficient_funds,4,0.4913,0,,0.3536,0.2727,0.5956,0.226,0.1648,0,1,3,6,8.749215608680947,large
pay118343,cus3522,mer75,2025-05-02 21:04:00,734.58,upi,bank_c,ecommerce,otp_expired,4,0.5696,0,,0.2117,0.1231,0.485,0.2678,0.3795,0,21,4,2,6.6006593036710415,medium
pay113309,cus3874,mer71,2025-04-04 18:22:00,1434.36,upi,bank_c,ecommerce,bank_server_timeout,2,0.8061,0,,0.215,0.6871,0.465,0.5773,0.4067,0,18,4,4,7.2691709678109735,medium
pay109793,cus649,mer119,2025-02-09 18:12:00,1358.98,credit_card,bank_g,utility_bills,card_expired,4,0.0781,0,,0.2341,0.2519,0.1063,0.0,0.0,1,18,6,9,7.2152252727396124,medium
pay110147,cus616,mer112,2025-04-02 00:46:00,491.97,upi,bank_b,education_fees,issuer_decline,2,0.4015,0,,0.1363,0.0568,0.296,0.2037,0.1697,0,0,2,2,6.200448320264159,small
pay105992,cus3684,mer99,2025-05-29 10:32:00,2229.46,debit_card,bank_j,food_delivery,bank_server_timeout,1,0.801,0,,0.4437,0.5274,0.1354,0.0,0.3063,0,10,3,29,7.709963121208683,medium
pay107143,cus2315,mer74,2025-01-26 06:44:00,316.27,debit_card,bank_i,subscription_saas,upi_server_busy,2,0.8898,1,1.0,0.1741,0.8903,0.466,0.4345,0.5429,1,6,6,26,5.759753146372618,small
pay105711,cus3656,mer119,2025-06-19 02:50:00,743.19,upi,bank_i,subscription_saas,bank_server_timeout,1,0.7935,0,,0.2183,0.4585,0.1859,0.0,0.2556,0,2,3,19,6.61229637857419,medium
pay100267,cus2529,mer90,2025-03-04 10:29:00,701.73,credit_card,bank_f,subscription_saas,network_timeout,3,0.6991,0,,0.3093,0.6907,0.2391,0.5613,0.2411,0,10,1,4,6.554972749758749,medium
pay101338,cus1025,mer49,2025-05-20 13:15:00,774.8,upi,bank_h,ecommerce,upi_server_busy,4,0.8182,1,0.0,0.1796,0.7036,0.2573,0.8468,0.5862,0,13,1,20,6.653894755005867,medium
pay119507,cus2240,mer48,2025-06-11 13:08:00,92.83,debit_card,bank_d,food_delivery,otp_expired,1,0.7011,1,1.0,0.2315,0.2801,0.3966,0.1208,0.1103,0,13,2,11,4.541484634301958,small
pay113025,cus2578,mer44,2025-02-02 06:52:00,180.93,upi,bank_c,utility_bills,issuer_decline,2,0.3814,0,,0.2048,0.5296,0.0438,0.1169,0.29,1,6,6,2,5.203621997708712,small
pay101236,cus375,mer76,2025-01-01 20:21:00,646.5,credit_card,bank_a,ecommerce,bank_server_timeout,1,0.7971,1,0.0,0.1561,0.587,0.2087,0.0,0.2685,0,20,2,1,6.4731187935736925,medium
pay105596,cus2599,mer76,2025-04-07 02:47:00,722.54,upi,bank_a,utility_bills,account_blocked,4,0.0,0,,0.2259,0.0682,0.0181,0.0019,0.0092,0,2,0,7,6.584155831343556,medium
pay111585,cus285,mer107,2025-01-24 20:11:00,271.03,upi,bank_e,food_delivery,card_expired,2,0.015,0,,0.1273,0.0,0.2232,0.0368,0.0,0,20,4,24,5.6059123543316955,small
pay116819,cus3898,mer19,2025-05-03 14:00:00,972.14,upi,bank_d,education_fees,insufficient_funds,4,0.4509,1,1.0,0.4056,0.4357,0.6395,0.2113,0.5672,1,14,5,3,6.880527956727653,medium
pay109605,cus477,mer18,2025-01-09 07:00:00,958.81,netbanking,bank_d,ecommerce,bank_server_timeout,3,0.7516,1,1.0,0.3482,0.7109,0.336,0.8705,0.0,0,7,3,9,6.866735348207127,medium
pay100214,cus3522,mer107,2025-05-13 15:30:00,205.7,debit_card,bank_c,ecommerce,upi_server_busy,3,0.8116,1,1.0,0.2038,0.8809,0.4658,0.5835,0.3492,0,15,1,13,5.331268466687723,small
pay103758,cus592,mer51,2025-01-15 12:07:00,272.17,upi,bank_e,education_fees,card_expired,3,0.1252,0,,0.0506,0.0841,0.0147,0.0962,0.094,0,12,2,15,5.610094312003862,small
pay107335,cus3235,mer95,2025-01-24 03:30:00,2113.39,netbanking,bank_a,ecommerce,bank_server_timeout,3,0.757,0,,0.3154,0.5858,0.2991,0.5487,0.3432,0,3,4,24,7.656521633804813,medium
pay106863,cus3061,mer90,2025-04-11 08:50:00,72.23,credit_card,bank_b,subscription_saas,account_blocked,3,0.0741,0,,0.208,0.0,0.0,0.0232,0.0,0,8,4,11,4.2936051730729785,small
pay117782,cus2047,mer35,2025-01-15 14:49:00,169.12,debit_card,bank_i,education_fees,insufficient_funds,1,0.554,0,,0.172,0.0177,0.4309,0.0542,0.4743,0,14,2,15,5.136504070385433,small
pay109531,cus3893,mer27,2025-02-19 01:09:00,402.6,debit_card,bank_h,travel,card_expired,1,0.0789,0,,0.2119,0.0,0.1288,0.1561,0.2023,0,1,2,19,6.000424288479454,small
pay115302,cus297,mer10,2025-06-01 14:48:00,327.59,upi,bank_d,food_delivery,upi_server_busy,1,0.8406,0,,0.2866,0.9808,0.3213,0.0,0.5674,1,14,6,1,5.794810773003765,small
pay117032,cus237,mer87,2025-04-22 19:00:00,2296.35,netbanking,bank_a,travel,bank_server_timeout,2,0.8188,1,1.0,0.3945,0.3256,0.4343,0.7863,0.2575,0,19,1,22,7.739511563741555,medium
pay116093,cus2971,mer37,2025-05-09 17:49:00,205.17,credit_card,bank_c,ecommerce,otp_expired,4,0.4834,1,0.0,0.1388,0.1861,0.1336,0.3076,0.4273,0,17,4,9,5.3287010711824765,small
pay116747,cus3818,mer70,2025-03-14 22:46:00,495.19,upi,bank_i,education_fees,upi_server_busy,3,0.851,1,0.0,0.2008,0.6008,0.5287,0.6451,0.439,0,22,4,14,6.206958917890576,small
pay107337,cus3471,mer104,2025-03-10 09:35:00,7798.11,debit_card,bank_f,food_delivery,upi_server_busy,1,0.8197,0,,0.478,0.6127,0.3267,0.0786,0.521,0,9,0,10,8.961764903603388,large
pay110519,cus2850,mer41,2025-02-04 22:05:00,4633.17,netbanking,bank_h,travel,otp_expired,3,0.6787,1,0.0,0.344,0.3235,0.3687,0.0828,0.2327,0,22,1,4,8.441212389688442,medium
pay118198,cus1840,mer55,2025-02-18 11:55:00,718.01,upi,bank_f,food_delivery,bank_server_timeout,3,0.7846,1,1.0,0.1524,0.8513,0.3929,0.7611,0.2582,0,11,1,18,6.57787526583017,medium
pay109129,cus1355,mer119,2025-01-29 20:55:00,2431.74,upi,bank_h,utility_bills,card_expired,3,0.071,0,,0.3326,0.0,0.0,0.0935,0.1061,0,20,2,29,7.796773473119197,medium
pay100880,cus3485,mer34,2025-01-16 11:37:00,337.92,credit_card,bank_c,education_fees,otp_expired,4,0.6197,0,,0.078,0.2584,0.0518,0.0142,0.1752,0,11,3,16,5.825764091330264,small
pay115261,cus341,mer17,2025-04-02 14:20:00,188.3,debit_card,bank_h,education_fees,bank_server_timeout,3,0.795,1,1.0,0.6039,0.8662,0.4144,0.7334,0.3242,0,14,2,2,5.243333058215277,small
pay102441,cus1409,mer72,2025-01-01 04:36:00,597.73,upi,bank_g,education_fees,insufficient_funds,1,0.4956,0,,0.283,0.3883,0.7714,0.0,0.486,0,4,2,1,6.394810745244479,medium
pay118065,cus1912,mer75,2025-03-13 16:32:00,130.56,upi,bank_g,travel,bank_server_timeout,3,0.7838,1,1.0,0.1655,0.7427,0.5041,0.5415,0.4632,0,16,3,13,4.8794630213208565,small
pay101173,cus80,mer47,2025-02-01 22:49:00,2926.78,debit_card,bank_b,subscription_saas,network_timeout,3,0.7382,1,0.0,0.4207,0.5686,0.3775,0.5167,0.4936,1,22,5,1,7.9819997356462835,medium
pay113224,cus955,mer51,2025-03-18 09:14:00,154.4,upi,bank_a,food_delivery,bank_server_timeout,3,0.7464,1,0.0,0.1992,0.6293,0.546,0.5254,0.287,0,9,1,18,5.046002437933547,small
pay111667,cus268,mer52,2025-04-28 14:32:00,50.0,upi,bank_i,food_delivery,duplicate_payment_block,2,0.307,0,,0.119,0.0527,0.2564,0.0,0.0211,0,14,0,28,3.9318256327243257,small
pay113878,cus573,mer6,2025-06-07 09:32:00,642.54,netbanking,bank_j,ecommerce,upi_server_busy,3,0.8387,1,1.0,0.4524,0.7692,0.1366,0.8483,0.4266,1,9,5,7,6.466984185166485,medium
pay111001,cus664,mer80,2025-01-31 19:36:00,426.0,credit_card,bank_c,travel,upi_server_busy,4,0.7745,1,1.0,0.195,0.6841,0.1314,0.5724,0.3594,0,19,4,31,6.056784013228625,small
pay107110,cus799,mer37,2025-01-08 02:50:00,1830.19,debit_card,bank_j,food_delivery,insufficient_funds,4,0.4772,1,0.0,0.5152,0.4178,0.8086,0.267,0.3467,0,2,2,8,7.51272130772349,medium
pay117012,cus2011,mer9,2025-02-21 21:08:00,369.2,debit_card,bank_h,travel,insufficient_funds,1,0.4934,0,,0.132,0.0,0.5903,0.0596,0.4078,0,21,4,21,5.914043400139397,small
pay111471,cus1518,mer49,2025-06-21 09:56:00,2052.27,netbanking,bank_c,ecommerce,bank_server_timeout,3,0.8324,1,1.0,0.2953,0.6948,0.3847,0.9436,0.375,1,9,5,21,7.627188923227921,medium
pay112239,cus3875,mer17,2025-01-01 01:48:00,1813.21,upi,bank_h,food_delivery,network_timeout,3,0.7745,0,,0.2517,0.6672,0.3521,0.4584,0.244,0,1,2,1,7.503405390237089,medium
pay110756,cus2448,mer10,2025-01-30 02:37:00,477.3,debit_card,bank_a,utility_bills,upi_server_busy,2,0.84,1,1.0,0.0813,0.9799,0.1038,0.6002,0.1627,0,2,3,30,6.170238150686251,small
pay109173,cus2517,mer72,2025-04-02 00:53:00,94.86,credit_card,bank_a,utility_bills,bank_server_timeout,4,0.8932,1,1.0,0.0919,0.5783,0.6172,0.6249,0.3277,0,0,2,2,4.562888793731485,small
pay102246,cus2799,mer46,2025-04-14 14:44:00,417.97,debit_card,bank_j,utility_bills,insufficient_funds,1,0.4883,0,,0.2714,0.3292,0.6943,0.0987,0.3294,0,14,0,14,6.037799318313458,small
pay111584,cus942,mer49,2025-03-02 23:45:00,1646.88,upi,bank_f,food_delivery,network_timeout,4,0.8081,1,0.0,0.3829,0.7725,0.1328,0.3826,0.0551,1,23,6,2,7.407244892284257,medium
pay116944,cus357,mer89,2025-05-26 18:02:00,4192.71,credit_card,bank_g,food_delivery,upi_server_busy,4,0.876,0,,0.3489,0.6245,0.3155,0.735,0.3648,0,18,0,26,8.341341062671525,medium
pay108407,cus1795,mer47,2025-04-21 14:20:00,1944.22,upi,bank_d,education_fees,card_expired,4,0.0195,0,,0.4582,0.0,0.0493,0.0489,0.0298,0,14,0,21,7.5731303601958775,medium
pay106298,cus193,mer105,2025-02-23 07:17:00,82.35,upi,bank_f,education_fees,upi_server_busy,4,0.8158,1,1.0,0.1347,0.8672,0.516,0.6064,0.2761,1,7,6,23,4.423048609196803,small
pay105442,cus2296,mer120,2025-06-16 01:43:00,284.54,upi,bank_c,education_fees,network_timeout,2,0.7659,1,0.0,0.1293,0.5393,0.2712,0.2038,0.3362,0,1,0,16,5.654382124361074,small
pay106551,cus1928,mer59,2025-05-28 13:35:00,538.07,credit_card,bank_e,ecommerce,insufficient_funds,1,0.4857,0,,0.0845,0.195,0.5541,0.1096,0.3789,0,13,2,28,6.289845432606472,medium
pay102328,cus3024,mer26,2025-01-05 17:49:00,2128.94,debit_card,bank_i,food_delivery,insufficient_funds,1,0.4439,0,,0.3514,0.0,0.884,0.0,0.6588,1,17,6,5,7.663849089292632,medium
pay110857,cus1477,mer47,2025-06-17 00:16:00,741.45,upi,bank_f,travel,issuer_decline,2,0.5342,0,,0.2034,0.1873,0.2664,0.3945,0.239,0,0,1,17,6.609955528342071,medium
pay109592,cus768,mer110,2025-06-29 20:35:00,4985.29,upi,bank_b,travel,otp_expired,2,0.5806,0,,0.4466,0.1438,0.306,0.4732,0.3442,1,20,6,29,8.514447425248107,medium
pay110227,cus2655,mer31,2025-06-18 11:44:00,907.36,upi,bank_j,food_delivery,issuer_decline,4,0.3213,0,,0.3318,0.2093,0.0,0.1365,0.2491,0,11,2,18,6.8116407757964685,medium
pay104910,cus3670,mer11,2025-06-20 09:45:00,15494.5,upi,bank_g,food_delivery,bank_server_timeout,2,0.7834,1,0.0,0.518,0.8321,0.3227,0.3869,0.3108,0,9,4,20,9.648304938174935,large
pay106796,cus3670,mer113,2025-01-14 18:42:00,862.88,upi,bank_a,subscription_saas,card_expired,2,0.0,0,,0.8578,0.0,0.0,0.0,0.0439,0,18,1,14,6.761433870269212,medium
pay109940,cus2975,mer53,2025-04-14 04:48:00,1063.65,debit_card,bank_e,utility_bills,otp_expired,4,0.5733,1,1.0,0.3136,0.4708,0.434,0.0189,0.3714,0,4,0,14,6.970401385632408,medium
pay101822,cus2701,mer106,2025-02-24 07:01:00,315.32,debit_card,bank_j,travel,issuer_decline,3,0.5448,1,0.0,0.3081,0.1067,0.0713,0.2754,0.3083,0,7,0,24,5.756754359422307,small
pay106773,cus1232,mer112,2025-04-09 19:35:00,1734.12,upi,bank_h,ecommerce,insufficient_funds,2,0.4201,0,,0.3975,0.2714,0.4821,0.3714,0.3652,0,19,2,9,7.458831854254352,medium
pay100211,cus146,mer49,2025-05-10 00:58:00,2259.29,upi,bank_e,travel,upi_server_busy,3,0.8513,0,,0.3447,0.8596,0.66,0.4562,0.372,1,0,5,10,7.723248402618277,medium
pay108575,cus3924,mer51,2025-02-08 22:48:00,151.93,debit_card,bank_a,utility_bills,insufficient_funds,4,0.5474,1,0.0,0.0538,0.0788,0.6711,0.1593,0.378,1,22,5,8,5.029980300360032,small
pay104541,cus1288,mer98,2025-04-24 05:03:00,698.87,debit_card,bank_g,travel,account_blocked,3,0.007,0,,0.0796,0.0774,0.1907,0.0972,0.0,0,5,3,24,6.550894603510657,medium
pay110530,cus2135,mer101,2025-02-16 03:39:00,1266.12,upi,bank_e,ecommerce,bank_server_timeout,1,0.7619,1,1.0,0.3084,0.6565,0.5532,0.0,0.3355,1,3,6,16,7.144501887754164,medium
pay101055,cus3025,mer58,2025-06-29 04:25:00,418.16,upi,bank_i,travel,insufficient_funds,1,0.4368,1,1.0,0.2366,0.2514,0.7203,0.0,0.4801,1,4,6,29,6.038252708606741,small
pay117760,cus1709,mer41,2025-01-27 07:13:00,2012.59,upi,bank_g,ecommerce,otp_expired,1,0.6266,1,0.0,0.3814,0.3344,0.4023,0.067,0.2488,0,7,0,27,7.607674477579136,medium
pay112643,cus2784,mer9,2025-03-10 03:09:00,53.99,upi,bank_h,food_delivery,otp_expired,2,0.6822,1,0.0,0.1668,0.4993,0.6365,0.0679,0.3514,0,3,0,10,4.007151350519723,small
pay112774,cus2259,mer75,2025-01-26 18:52:00,849.53,upi,bank_h,subscription_saas,bank_server_timeout,2,0.8548,1,1.0,0.1927,0.5613,0.1566,0.7138,0.2941,1,18,6,26,6.745859684582433,medium
pay110057,cus679,mer39,2025-04-17 13:27:00,492.71,debit_card,bank_i,travel,network_timeout,4,0.8432,1,0.0,0.2688,0.5712,0.0724,0.3969,0.3747,0,13,3,17,6.201948300275401,small
pay110088,cus339,mer110,2025-03-17 17:55:00,664.03,upi,bank_g,ecommerce,bank_server_timeout,4,0.7528,1,1.0,0.1368,0.6596,0.3668,0.8651,0.391,0,17,0,17,6.499832152420258,medium
pay102115,cus3169,mer92,2025-02-06 10:54:00,456.76,upi,bank_j,utility_bills,issuer_decline,2,0.437,1,1.0,0.269,0.1975,0.4256,0.0,0.1973,0,10,3,6,6.1263450293018,small
pay107902,cus2356,mer50,2025-03-02 05:22:00,146.54,upi,bank_h,food_delivery,network_timeout,1,0.75,1,0.0,0.1001,0.7775,0.4967,0.0108,0.4533,1,5,6,2,4.9940993254561565,small
pay112512,cus3795,mer95,2025-06-27 15:02:00,1508.89,credit_card,bank_c,education_fees,upi_server_busy,2,0.8156,1,0.0,0.265,0.7054,0.4615,0.2751,0.5611,0,15,4,27,7.31979207947333,medium
pay118356,cus3565,mer35,2025-04-14 19:15:00,1581.76,upi,bank_i,ecommerce,upi_server_busy,4,0.8445,1,1.0,0.2117,0.7259,0.1865,0.5114,0.3836,0,19,0,14,7.366925437521478,medium
pay117116,cus670,mer69,2025-03-26 21:44:00,5957.77,credit_card,bank_i,education_fees,bank_server_timeout,3,0.8827,1,0.0,0.4274,0.4049,0.2412,0.5506,0.1539,0,21,2,26,8.692619362922045,large
pay112442,cus2796,mer40,2025-06-14 13:21:00,368.36,credit_card,bank_j,ecommerce,account_blocked,4,0.0138,0,,0.3041,0.0,0.1499,0.0,0.1145,1,13,5,14,5.911771778198734,small
pay119393,cus1239,mer78,2025-02-14 06:00:00,113.61,credit_card,bank_b,ecommerce,bank_server_timeout,3,0.8302,1,1.0,0.211,0.874,0.6077,0.664,0.4553,0,6,4,14,4.741535060508608,small
pay118327,cus3557,mer40,2025-04-15 02:18:00,548.96,netbanking,bank_a,travel,issuer_decline,4,0.3716,1,0.0,0.1294,0.0443,0.0,0.3718,0.0555,0,2,1,15,6.309845548309033,medium
pay116619,cus2033,mer69,2025-06-24 15:52:00,1074.83,upi,bank_b,utility_bills,upi_server_busy,1,0.7778,0,,0.1638,0.8804,0.7798,0.0515,0.5935,0,15,1,24,6.9808477356745335,medium
pay108159,cus3052,mer11,2025-03-23 03:00:00,337.67,credit_card,bank_c,ecommerce,network_timeout,4,0.6999,0,,0.0992,0.6199,0.2226,0.3883,0.37,1,3,6,23,5.825026181941565,small
pay119257,cus1380,mer48,2025-06-20 20:50:00,2118.41,netbanking,bank_e,subscription_saas,insufficient_funds,1,0.514,1,0.0,0.2406,0.2849,0.3123,0.0641,0.4538,0,20,4,20,7.658893027046109,medium
pay118280,cus1934,mer76,2025-04-19 22:57:00,2837.65,upi,bank_j,travel,bank_server_timeout,2,0.8398,1,1.0,0.4746,0.8477,0.2746,0.8702,0.3499,1,22,5,19,7.951083866026944,medium
pay113672,cus508,mer41,2025-02-17 00:18:00,347.15,netbanking,bank_b,utility_bills,bank_server_timeout,3,0.8574,1,0.0,0.1717,0.5171,0.3558,0.6937,0.3678,0,0,0,17,5.852633421388556,small
pay112611,cus2078,mer15,2025-01-16 23:54:00,260.17,upi,bank_d,food_delivery,insufficient_funds,2,0.4478,0,,0.2639,0.1535,0.5979,0.2456,0.2241,0,23,3,16,5.56517153628838,small
pay102953,cus521,mer50,2025-03-20 14:24:00,203.25,netbanking,bank_g,utility_bills,network_timeout,3,0.669,0,,0.1848,0.6718,0.3935,0.3457,0.3037,0,14,3,20,5.319344733740112,small
pay111721,cus3821,mer47,2025-04-19 07:05:00,4319.26,upi,bank_g,food_delivery,insufficient_funds,4,0.5511,1,0.0,0.4238,0.0423,0.6316,0.1515,0.4418,1,7,5,19,8.371070864612285,medium
pay110788,cus975,mer113,2025-01-22 10:45:00,322.93,upi,bank_j,education_fees,otp_expired,4,0.6079,1,0.0,0.3846,0.4881,0.3728,0.0058,0.2441,0,10,2,22,5.780527443067584,small
pay106155,cus3240,mer16,2025-04-20 23:21:00,206.32,upi,bank_f,subscription_saas,insufficient_funds,4,0.4962,1,0.0,0.1579,0.4463,0.8075,0.0368,0.2797,1,23,6,20,5.334263493321505,small
pay111535,cus1095,mer88,2025-04-21 22:27:00,645.26,upi,bank_g,travel,insufficient_funds,1,0.581,1,0.0,0.0234,0.0928,0.6551,0.0,0.4848,0,22,0,21,6.471201899590734,medium
pay101193,cus711,mer118,2025-05-07 13:06:00,116.38,debit_card,bank_a,utility_bills,bank_server_timeout,3,0.7853,1,0.0,0.216,0.2648,0.5747,0.7981,0.155,0,13,2,7,4.765416535130188,small
pay117203,cus1332,mer52,2025-01-10 02:34:00,1538.1,credit_card,bank_b,ecommerce,otp_expired,3,0.6224,1,0.0,0.2596,0.3626,0.432,0.3462,0.4355,0,2,4,10,7.338953108985908,medium
pay117218,cus2227,mer66,2025-06-06 05:36:00,96.92,debit_card,bank_d,ecommerce,issuer_decline,4,0.3898,1,0.0,0.2639,0.1669,0.3316,0.2375,0.2674,0,5,4,6,4.584150818764016,small
pay101442,cus89,mer43,2025-06-18 05:43:00,829.26,upi,bank_a,food_delivery,bank_server_timeout,2,0.7498,1,0.0,0.1781,0.6603,0.502,0.4793,0.3348,0,5,2,18,6.721738904749211,medium
pay114954,cus1293,mer92,2025-03-21 04:40:00,120.82,debit_card,bank_i,subscription_saas,insufficient_funds,3,0.4608,0,,0.0905,0.4101,0.5982,0.0831,0.3656,0,4,4,21,4.802544545408338,small
pay108034,cus1919,mer78,2025-05-27 05:35:00,568.51,upi,bank_f,utility_bills,network_timeout,2,0.7706,1,1.0,0.2633,0.8432,0.1662,0.4909,0.331,0,5,1,27,6.344776341995586,medium
pay103284,cus3031,mer50,2025-03-16 12:42:00,751.46,debit_card,bank_a,utility_bills,issuer_decline,3,0.4068,0,,0.176,0.0864,0.1136,0.3965,0.0162,1,12,6,16,6.623347839064014,medium
pay113707,cus2215,mer96,2025-03-15 09:34:00,4660.12,credit_card,bank_j,education_fees,bank_server_timeout,4,0.7852,1,1.0,0.5958,0.7064,0.5558,0.8574,0.2773,1,9,5,15,8.447011041589496,medium
pay118021,cus64,mer105,2025-03-22 18:34:00,1236.79,upi,bank_d,travel,bank_server_timeout,3,0.7584,1,1.0,0.4639,0.669,0.438,0.7674,0.2793,1,18,5,22,7.121082810423055,medium
pay109010,cus3230,mer55,2025-03-24 14:27:00,2196.02,debit_card,bank_j,ecommerce,otp_expired,2,0.6384,0,,0.5156,0.3714,0.43,0.0,0.2281,0,14,0,24,7.694857175665888,medium
pay119929,cus3640,mer89,2025-04-12 17:25:00,148.92,debit_card,bank_e,food_delivery,issuer_decline,4,0.42,1,0.0,0.1186,0.3822,0.0082,0.3558,0.289,1,17,5,12,5.010101818490112,small
pay116411,cus1509,mer26,2025-03-08 17:05:00,4936.8,credit_card,bank_i,food_delivery,otp_expired,1,0.5735,1,0.0,0.4866,0.4261,0.4179,0.1745,0.4105,1,17,5,8,8.504675166857265,medium
pay117801,cus2912,mer27,2025-02-03 23:14:00,804.58,upi,bank_f,ecommerce,network_timeout,2,0.7174,1,1.0,0.8464,0.6939,0.2725,0.2278,0.2829,0,23,0,3,6.691562514879692,medium
pay113305,cus2788,mer52,2025-05-01 12:02:00,1470.61,debit_card,bank_a,utility_bills,insufficient_funds,3,0.4108,0,,0.3422,0.0575,0.847,0.3634,0.3754,0,12,3,1,7.294112318532347,medium
pay101013,cus1184,mer71,2025-02-26 14:25:00,12210.05,netbanking,bank_b,travel,issuer_decline,4,0.4467,1,1.0,0.5191,0.1788,0.1582,0.0,0.3409,0,14,2,26,9.41009655849338,large
pay115226,cus1841,mer78,2025-03-10 18:53:00,4588.32,debit_card,bank_e,food_delivery,otp_expired,1,0.5572,0,,0.4139,0.1539,0.4641,0.0446,0.451,0,18,0,10,8.431487143931422,medium
pay119019,cus1089,mer27,2025-01-14 04:24:00,2548.64,debit_card,bank_e,food_delivery,issuer_decline,1,0.3264,1,0.0,0.2985,0.1966,0.2586,0.0025,0.0751,0,4,1,14,7.843707451715548,medium
pay107558,cus1833,mer15,2025-01-19 19:40:00,84.06,debit_card,bank_e,utility_bills,insufficient_funds,1,0.4501,1,0.0,0.1748,0.2529,0.4581,0.2047,0.5751,1,19,6,19,4.443356889825488,small
pay114906,cus3748,mer77,2025-01-19 14:11:00,501.73,debit_card,bank_h,utility_bills,insufficient_funds,3,0.4816,1,0.0,0.1888,0.2101,0.498,0.115,0.3247,1,14,6,19,6.220053246658087,medium
pay119625,cus2248,mer101,2025-04-28 04:40:00,651.09,credit_card,bank_a,education_fees,bank_server_timeout,3,0.7585,1,1.0,0.2078,0.6519,0.2244,0.6933,0.2823,0,4,0,28,6.480182589210266,medium
